,description,fdc_id,data_type,food_category_id,publication_date
285,"Babyfood, dinner, beef noodle, junior",173516,sr_legacy_food,3.0,2019-04-01
286,"Babyfood, dinner, beef noodle, strained",172258,sr_legacy_food,3.0,2019-04-01
287,"Babyfood, dinner, beef with vegetables",172261,sr_legacy_food,3.0,2019-04-01
288,"Babyfood, dinner, broccoli and chicken, junior",172288,sr_legacy_food,3.0,2019-04-01
289,"Babyfood, dinner, chicken and rice",169054,sr_legacy_food,3.0,2019-04-01
290,"Babyfood, dinner, chicken noodle, junior",172264,sr_legacy_food,3.0,2019-04-01
291,"Babyfood, dinner, chicken noodle, strained",172263,sr_legacy_food,3.0,2019-04-01
292,"Babyfood, dinner, chicken soup, strained",173496,sr_legacy_food,3.0,2019-04-01
293,"Babyfood, dinner, chicken stew, toddler",173497,sr_legacy_food,3.0,2019-04-01
294,"Babyfood, dinner, macaroni and cheese, junior",172270,sr_legacy_food,3.0,2019-04-01
295,"Babyfood, dinner, macaroni and cheese, strained",173503,sr_legacy_food,3.0,2019-04-01
296,"Babyfood, dinner, macaroni and tomato and beef, junior",173491,sr_legacy_food,3.0,2019-04-01
297,"Babyfood, dinner, macaroni and tomato and beef, strained",173490,sr_legacy_food,3.0,2019-04-01
298,"Babyfood, dinner, macaroni, beef and tomato sauce, toddler",168125,sr_legacy_food,3.0,2019-04-01
299,"Babyfood, dinner, mixed vegetable, junior",172281,sr_legacy_food,3.0,2019-04-01
300,"Babyfood, dinner, mixed vegetable, strained",173514,sr_legacy_food,3.0,2019-04-01
301,"Babyfood, dinner, pasta with vegetables",172266,sr_legacy_food,3.0,2019-04-01
302,"Babyfood, dinner, spaghetti and tomato and meat, junior",173492,sr_legacy_food,3.0,2019-04-01
303,"Babyfood, dinner, spaghetti and tomato and meat, toddler",173493,sr_legacy_food,3.0,2019-04-01
304,"Babyfood, dinner, sweet potatoes and chicken, strained",173521,sr_legacy_food,3.0,2019-04-01
305,"Babyfood, dinner, turkey and rice, junior",173500,sr_legacy_food,3.0,2019-04-01
306,"Babyfood, dinner, turkey and rice, strained",172269,sr_legacy_food,3.0,2019-04-01
307,"Babyfood, dinner, turkey, rice, and vegetables, toddler",172286,sr_legacy_food,3.0,2019-04-01
308,"Babyfood, dinner, vegetables and beef, junior",173495,sr_legacy_food,3.0,2019-04-01
309,"Babyfood, dinner, vegetables and beef, strained",173494,sr_legacy_food,3.0,2019-04-01
310,"Babyfood, dinner, vegetables and chicken, junior",173513,sr_legacy_food,3.0,2019-04-01
311,"Babyfood, dinner, vegetables and dumplings and beef, junior",173488,sr_legacy_food,3.0,2019-04-01
312,"Babyfood, dinner, vegetables and dumplings and beef, strained",172256,sr_legacy_food,3.0,2019-04-01
313,"Babyfood, dinner, vegetables and lamb, junior",172262,sr_legacy_food,3.0,2019-04-01
314,"Babyfood, dinner, vegetables and noodles and turkey, junior",172268,sr_legacy_food,3.0,2019-04-01
315,"Babyfood, dinner, vegetables and noodles and turkey, strained",172267,sr_legacy_food,3.0,2019-04-01
316,"Babyfood, dinner, vegetables and turkey, junior",173502,sr_legacy_food,3.0,2019-04-01
317,"Babyfood, dinner, vegetables and turkey, strained",173501,sr_legacy_food,3.0,2019-04-01
318,"Babyfood, dinner, vegetables chicken, strained",173498,sr_legacy_food,3.0,2019-04-01
319,"Babyfood, dinner, vegetables, noodles and chicken, junior",172265,sr_legacy_food,3.0,2019-04-01
320,"Babyfood, dinner, vegetables, noodles and chicken, strained",173499,sr_legacy_food,3.0,2019-04-01
321,"Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon",172252,sr_legacy_food,3.0,2019-04-01
322,"Babyfood, fortified cereal bar, fruit filling",171388,sr_legacy_food,3.0,2019-04-01
323,"Babyfood, fruit and vegetable, apple and sweet potato",170952,sr_legacy_food,3.0,2019-04-01
324,"Babyfood, fruit dessert, mango with tapioca",171341,sr_legacy_food,3.0,2019-04-01
325,"Babyfood, fruit supreme dessert",168140,sr_legacy_food,3.0,2019-04-01
326,"Babyfood, fruit, apple and blueberry, junior",170958,sr_legacy_food,3.0,2019-04-01
327,"Babyfood, fruit, apple and blueberry, strained",170957,sr_legacy_food,3.0,2019-04-01
328,"Babyfood, fruit, apple and raspberry, junior",171346,sr_legacy_food,3.0,2019-04-01
329,"Babyfood, fruit, apple and raspberry, strained",171345,sr_legacy_food,3.0,2019-04-01
330,"Babyfood, fruit, applesauce and apricots, junior",170948,sr_legacy_food,3.0,2019-04-01
331,"Babyfood, fruit, applesauce and apricots, strained",170947,sr_legacy_food,3.0,2019-04-01
332,"Babyfood, fruit, applesauce and cherries, junior",170950,sr_legacy_food,3.0,2019-04-01
333,"Babyfood, fruit, applesauce and cherries, strained",170949,sr_legacy_food,3.0,2019-04-01
334,"Babyfood, fruit, applesauce and pineapple, junior",171344,sr_legacy_food,3.0,2019-04-01
335,"Babyfood, fruit, applesauce and pineapple, strained",171343,sr_legacy_food,3.0,2019-04-01
336,"Babyfood, fruit, applesauce with banana, junior",170951,sr_legacy_food,3.0,2019-04-01
337,"Babyfood, fruit, applesauce, junior",172278,sr_legacy_food,3.0,2019-04-01
338,"Babyfood, fruit, applesauce, strained",173512,sr_legacy_food,3.0,2019-04-01
339,"Babyfood, fruit, apricot with tapioca, junior",170942,sr_legacy_food,3.0,2019-04-01
340,"Babyfood, fruit, apricot with tapioca, strained",172279,sr_legacy_food,3.0,2019-04-01
341,"Babyfood, fruit, banana and strawberry, junior",170998,sr_legacy_food,3.0,2019-04-01
342,"Babyfood, fruit, bananas and pineapple with tapioca, junior",170953,sr_legacy_food,3.0,2019-04-01
343,"Babyfood, fruit, bananas and pineapple with tapioca, strained",170954,sr_legacy_food,3.0,2019-04-01
344,"Babyfood, fruit, bananas with apples and pears, strained",170956,sr_legacy_food,3.0,2019-04-01
345,"Babyfood, fruit, bananas with tapioca, junior",172282,sr_legacy_food,3.0,2019-04-01
346,"Babyfood, fruit, bananas with tapioca, strained",171335,sr_legacy_food,3.0,2019-04-01
347,"Babyfood, fruit, guava and papaya with tapioca, strained",171348,sr_legacy_food,3.0,2019-04-01
348,"Babyfood, fruit, papaya and applesauce with tapioca, strained",171350,sr_legacy_food,3.0,2019-04-01
349,"Babyfood, fruit, peaches, junior",171337,sr_legacy_food,3.0,2019-04-01
350,"Babyfood, fruit, peaches, strained",171336,sr_legacy_food,3.0,2019-04-01
351,"Babyfood, fruit, pears and pineapple, junior",171347,sr_legacy_food,3.0,2019-04-01
352,"Babyfood, fruit, pears and pineapple, strained",170955,sr_legacy_food,3.0,2019-04-01
353,"Babyfood, fruit, pears, junior",170943,sr_legacy_food,3.0,2019-04-01
354,"Babyfood, fruit, pears, strained",171338,sr_legacy_food,3.0,2019-04-01
355,"Babyfood, fruit, plums with tapioca, without ascorbic acid, junior",170945,sr_legacy_food,3.0,2019-04-01
356,"Babyfood, fruit, plums with tapioca, without ascorbic acid, strained",170944,sr_legacy_food,3.0,2019-04-01
357,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, junior",171339,sr_legacy_food,3.0,2019-04-01
358,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, strained",170946,sr_legacy_food,3.0,2019-04-01
359,"Babyfood, fruit, tutti frutti, junior",169874,sr_legacy_food,3.0,2019-04-01
360,"Babyfood, fruit, tutti frutti, strained",169873,sr_legacy_food,3.0,2019-04-01
361,"Babyfood, grape juice, no sugar, canned",168144,sr_legacy_food,3.0,2019-04-01
362,"Babyfood, green beans and turkey, strained",169049,sr_legacy_food,3.0,2019-04-01
363,"Babyfood, green beans, dices, toddler",172273,sr_legacy_food,3.0,2019-04-01
364,"Babyfood, juice treats, fruit medley, toddler",173478,sr_legacy_food,3.0,2019-04-01
365,"Babyfood, juice, apple",170959,sr_legacy_food,3.0,2019-04-01
366,"Babyfood, juice, apple - cherry",167729,sr_legacy_food,3.0,2019-04-01
367,"Babyfood, juice, apple and grape",171381,sr_legacy_food,3.0,2019-04-01
368,"Babyfood, juice, apple and peach",171352,sr_legacy_food,3.0,2019-04-01
369,"Babyfood, juice, apple and prune",171353,sr_legacy_food,3.0,2019-04-01
370,"Babyfood, juice, apple, with calcium",170985,sr_legacy_food,3.0,2019-04-01
371,"Babyfood, juice, apple-sweet potato",169042,sr_legacy_food,3.0,2019-04-01
372,"Babyfood, juice, fruit punch, with calcium",170984,sr_legacy_food,3.0,2019-04-01
373,"Babyfood, juice, mixed fruit",171357,sr_legacy_food,3.0,2019-04-01
374,"Babyfood, juice, orange",171354,sr_legacy_food,3.0,2019-04-01
375,"Babyfood, juice, orange and apple",171355,sr_legacy_food,3.0,2019-04-01
376,"Babyfood, juice, orange and apple and banana",170960,sr_legacy_food,3.0,2019-04-01
377,"Babyfood, juice, orange and apricot",170961,sr_legacy_food,3.0,2019-04-01
378,"Babyfood, juice, orange and banana",170962,sr_legacy_food,3.0,2019-04-01
379,"Babyfood, juice, orange and pineapple",170963,sr_legacy_food,3.0,2019-04-01
380,"Babyfood, juice, orange-carrot",169043,sr_legacy_food,3.0,2019-04-01
381,"Babyfood, juice, pear",167718,sr_legacy_food,3.0,2019-04-01
382,"Babyfood, juice, prune and orange",171356,sr_legacy_food,3.0,2019-04-01
383,"Babyfood, macaroni and cheese, toddler",172259,sr_legacy_food,3.0,2019-04-01
384,"Babyfood, mashed cheddar potatoes and broccoli, toddlers",170989,sr_legacy_food,3.0,2019-04-01
385,"Babyfood, meat, beef with vegetables, toddler",167720,sr_legacy_food,3.0,2019-04-01
386,"Babyfood, meat, beef, junior",172244,sr_legacy_food,3.0,2019-04-01
387,"Babyfood, meat, beef, strained",173479,sr_legacy_food,3.0,2019-04-01
388,"Babyfood, meat, chicken sticks, junior",172249,sr_legacy_food,3.0,2019-04-01
389,"Babyfood, meat, chicken, junior",172248,sr_legacy_food,3.0,2019-04-01
390,"Babyfood, meat, chicken, strained",173483,sr_legacy_food,3.0,2019-04-01
391,"Babyfood, meat, ham, junior",173480,sr_legacy_food,3.0,2019-04-01
392,"Babyfood, meat, ham, strained",172247,sr_legacy_food,3.0,2019-04-01
393,"Babyfood, meat, lamb, junior",173482,sr_legacy_food,3.0,2019-04-01
394,"Babyfood, meat, lamb, strained",173481,sr_legacy_food,3.0,2019-04-01
395,"Babyfood, meat, meat sticks, junior",173486,sr_legacy_food,3.0,2019-04-01
396,"Babyfood, meat, pork, strained",172246,sr_legacy_food,3.0,2019-04-01
397,"Babyfood, meat, turkey sticks, junior",173484,sr_legacy_food,3.0,2019-04-01
398,"Babyfood, meat, turkey, junior",172251,sr_legacy_food,3.0,2019-04-01
399,"Babyfood, meat, turkey, strained",172250,sr_legacy_food,3.0,2019-04-01
400,"Babyfood, meat, veal, strained",172245,sr_legacy_food,3.0,2019-04-01
401,"Babyfood, mixed fruit juice with low fat yogurt",168091,sr_legacy_food,3.0,2019-04-01
402,"Babyfood, mixed fruit yogurt, strained",167726,sr_legacy_food,3.0,2019-04-01
403,"Babyfood, oatmeal cereal with fruit, dry, instant, toddler fortified",171367,sr_legacy_food,3.0,2019-04-01
404,"Babyfood, peaches, dices, toddler",171349,sr_legacy_food,3.0,2019-04-01
405,"Babyfood, pears, dices, toddler",171342,sr_legacy_food,3.0,2019-04-01
406,"Babyfood, peas and brown rice",169865,sr_legacy_food,3.0,2019-04-01
407,"Babyfood, peas, dices, toddler",170940,sr_legacy_food,3.0,2019-04-01
408,"Babyfood, plums, bananas and rice, strained",172285,sr_legacy_food,3.0,2019-04-01
409,"Babyfood, potatoes, toddler",173508,sr_legacy_food,3.0,2019-04-01
410,"Babyfood, pretzels",171370,sr_legacy_food,3.0,2019-04-01
411,"Babyfood, prunes, without vitamin c, strained",171340,sr_legacy_food,3.0,2019-04-01
412,"Babyfood, ravioli, cheese filled, with tomato sauce",172257,sr_legacy_food,3.0,2019-04-01
413,"Babyfood, rice and apples, dry",167728,sr_legacy_food,3.0,2019-04-01
414,"Babyfood, rice cereal, dry, EARTHS BEST ORGANIC WHOLE GRAIN, fortified only with iron",168975,sr_legacy_food,3.0,2019-04-01
415,"Babyfood, snack, GERBER GRADUATE FRUIT  STRIPS, Real Fruit Bars",173485,sr_legacy_food,3.0,2019-04-01
416,"Babyfood, snack, GERBER, GRADUATES, YOGURT MELTS",173520,sr_legacy_food,3.0,2019-04-01
417,"Babyfood, tropical fruit medley",172255,sr_legacy_food,3.0,2019-04-01
418,"Babyfood, vegetable and brown rice, strained",169864,sr_legacy_food,3.0,2019-04-01
419,"Babyfood, vegetable, butternut squash and corn",173510,sr_legacy_food,3.0,2019-04-01
420,"Babyfood, vegetable, green beans and potatoes",173504,sr_legacy_food,3.0,2019-04-01
421,"Babyfood, vegetables, beets, strained",173505,sr_legacy_food,3.0,2019-04-01
422,"Babyfood, vegetables, carrots, junior",173507,sr_legacy_food,3.0,2019-04-01
423,"Babyfood, vegetables, carrots, strained",173506,sr_legacy_food,3.0,2019-04-01
424,"Babyfood, vegetables, corn, creamed, junior",171334,sr_legacy_food,3.0,2019-04-01
425,"Babyfood, vegetables, corn, creamed, strained",172280,sr_legacy_food,3.0,2019-04-01
426,"Babyfood, vegetables, garden vegetable, strained",172284,sr_legacy_food,3.0,2019-04-01
427,"Babyfood, vegetables, green beans, junior",172272,sr_legacy_food,3.0,2019-04-01
428,"Babyfood, vegetables, green beans, strained",172271,sr_legacy_food,3.0,2019-04-01
429,"Babyfood, vegetables, mix vegetables junior",172283,sr_legacy_food,3.0,2019-04-01
430,"Babyfood, vegetables, mix vegetables strained",173515,sr_legacy_food,3.0,2019-04-01
431,"Babyfood, vegetables, peas, strained",170939,sr_legacy_food,3.0,2019-04-01
432,"Babyfood, vegetables, spinach, creamed, strained",170941,sr_legacy_food,3.0,2019-04-01
433,"Babyfood, vegetables, squash, junior",172275,sr_legacy_food,3.0,2019-04-01
434,"Babyfood, vegetables, squash, strained",172274,sr_legacy_food,3.0,2019-04-01
435,"Babyfood, vegetables, sweet potatoes strained",172276,sr_legacy_food,3.0,2019-04-01
436,"Babyfood, vegetables, sweet potatoes, junior",172277,sr_legacy_food,3.0,2019-04-01
437,"Babyfood, water, bottled, GERBER, without added fluoride",172253,sr_legacy_food,3.0,2019-04-01
438,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added DHA fortified",170987,sr_legacy_food,3.0,2019-04-01
439,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron fortified",170990,sr_legacy_food,3.0,2019-04-01
440,Bacon and beef sticks,174602,sr_legacy_food,7.0,2019-04-01
441,"Bacon bits, meatless",169893,sr_legacy_food,16.0,2019-04-01
442,"Bacon, meatless",172439,sr_legacy_food,16.0,2019-04-01
443,"Bacon, pre-sliced, reduced/low sodium, unprepared",168382,sr_legacy_food,10.0,2019-04-01
444,"Bacon, turkey, low sodium",171640,sr_legacy_food,7.0,2019-04-01
445,"Bacon, turkey, microwaved",171639,sr_legacy_food,7.0,2019-04-01
446,"Bacon, turkey, unprepared",174592,sr_legacy_food,7.0,2019-04-01
447,"Bagels, cinnamon-raisin",172664,sr_legacy_food,18.0,2019-04-01
448,"Bagels, cinnamon-raisin, toasted",172665,sr_legacy_food,18.0,2019-04-01
449,"Bagels, egg",174901,sr_legacy_food,18.0,2019-04-01
450,"Bagels, multigrain",171852,sr_legacy_food,18.0,2019-04-01
451,"Bagels, oat bran",172666,sr_legacy_food,18.0,2019-04-01
452,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",174899,sr_legacy_food,18.0,2019-04-01
453,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",174900,sr_legacy_food,18.0,2019-04-01
454,"Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",175049,sr_legacy_food,18.0,2019-04-01
455,"Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",175050,sr_legacy_food,18.0,2019-04-01
456,"Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",175051,sr_legacy_food,18.0,2019-04-01
457,"Bagels, wheat",167533,sr_legacy_food,18.0,2019-04-01
458,"Bagels, whole grain white",174092,sr_legacy_food,18.0,2019-04-01
459,"Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits",169584,sr_legacy_food,19.0,2019-04-01
460,"Baking chocolate, MARS SNACKFOOD US, M&M's Semisweet Chocolate Mini Baking Bits",169581,sr_legacy_food,19.0,2019-04-01
461,"Baking chocolate, mexican, squares",167999,sr_legacy_food,19.0,2019-04-01
462,"Baking chocolate, unsweetened, liquid",167567,sr_legacy_food,19.0,2019-04-01
463,"Baking chocolate, unsweetened, squares",167568,sr_legacy_food,19.0,2019-04-01
464,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",168495,sr_legacy_food,11.0,2019-04-01
465,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",168392,sr_legacy_food,11.0,2019-04-01
466,"Balsam-pear (bitter gourd), leafy tips, raw",168391,sr_legacy_food,11.0,2019-04-01
467,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",168496,sr_legacy_food,11.0,2019-04-01
468,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",168394,sr_legacy_food,11.0,2019-04-01
469,"Balsam-pear (bitter gourd), pods, raw",168393,sr_legacy_food,11.0,2019-04-01
470,"Bamboo shoots, canned, drained solids",169212,sr_legacy_food,11.0,2019-04-01
471,"Bamboo shoots, cooked, boiled, drained, with salt",168497,sr_legacy_food,11.0,2019-04-01
472,"Bamboo shoots, cooked, boiled, drained, without salt",169211,sr_legacy_food,11.0,2019-04-01
473,"Bamboo shoots, raw",169210,sr_legacy_food,11.0,2019-04-01
474,"Bananas, dehydrated, or banana powder",173945,sr_legacy_food,9.0,2019-04-01
475,"Bananas, raw",173944,sr_legacy_food,9.0,2019-04-01
476,Baobab powder,167806,sr_legacy_food,9.0,2019-04-01
477,"Barbecue loaf, pork, beef",171601,sr_legacy_food,7.0,2019-04-01
478,Barley flour or meal,169739,sr_legacy_food,20.0,2019-04-01
479,Barley malt flour,169740,sr_legacy_food,20.0,2019-04-01
480,"Barley, hulled",170283,sr_legacy_food,20.0,2019-04-01
481,"Barley, pearled, cooked",170285,sr_legacy_food,20.0,2019-04-01
482,"Barley, pearled, raw",170284,sr_legacy_food,20.0,2019-04-01
483,"Basil, fresh",172232,sr_legacy_food,2.0,2019-04-01
484,"Beans, adzuki, mature seed, cooked, boiled, with salt",173789,sr_legacy_food,16.0,2019-04-01
485,"Beans, adzuki, mature seeds, canned, sweetened",173729,sr_legacy_food,16.0,2019-04-01
486,"Beans, adzuki, mature seeds, cooked, boiled, without salt",173728,sr_legacy_food,16.0,2019-04-01
487,"Beans, adzuki, mature seeds, raw",173727,sr_legacy_food,16.0,2019-04-01
488,"Beans, baked, canned, no salt added",168128,sr_legacy_food,16.0,2019-04-01
489,"Beans, baked, canned, plain or vegetarian",175182,sr_legacy_food,16.0,2019-04-01
490,"Beans, baked, canned, with beef",175183,sr_legacy_food,16.0,2019-04-01
491,"Beans, baked, canned, with franks",175184,sr_legacy_food,16.0,2019-04-01
492,"Beans, baked, canned, with pork",175185,sr_legacy_food,16.0,2019-04-01
493,"Beans, baked, canned, with pork and sweet sauce",173732,sr_legacy_food,16.0,2019-04-01
494,"Beans, baked, canned, with pork and tomato sauce",173733,sr_legacy_food,16.0,2019-04-01
495,"Beans, baked, home prepared",173731,sr_legacy_food,16.0,2019-04-01
496,"Beans, black turtle, mature seeds, canned",175188,sr_legacy_food,16.0,2019-04-01
497,"Beans, black turtle, mature seeds, cooked, boiled, with salt",175239,sr_legacy_food,16.0,2019-04-01
498,"Beans, black turtle, mature seeds, cooked, boiled, without salt",175187,sr_legacy_food,16.0,2019-04-01
499,"Beans, black turtle, mature seeds, raw",175186,sr_legacy_food,16.0,2019-04-01
500,"Beans, black, mature seeds, canned, low sodium",175238,sr_legacy_food,16.0,2019-04-01
501,"Beans, black, mature seeds, cooked, boiled, with salt",175237,sr_legacy_food,16.0,2019-04-01
502,"Beans, black, mature seeds, cooked, boiled, without salt",173735,sr_legacy_food,16.0,2019-04-01
503,"Beans, black, mature seeds, raw",173734,sr_legacy_food,16.0,2019-04-01
504,"Beans, chili, barbecue, ranch style, cooked",169065,sr_legacy_food,16.0,2019-04-01
